ID,Posted at,Screen name,Text
523195451009277952,2014-10-17 19:34:50 +0000,Ultiworldlive,"Hatchett with big time layout block, Stubbs skies huge on a hammer and throws the score. Ironside taking it to Rhino 12-7"
523195329710391296,2014-10-17 19:34:21 +0000,Ultiworldlive,"Fury throw zone, but Molly Brown shred it. Cross comes down with a sweet grab to keep it close. 10-7, SF."
523195249666293760,2014-10-17 19:34:02 +0000,Ultiworldlive,Kwok drops an open huck but then gets a layout D. Then Hui drops a tough catch for the score.
523195153024946176,2014-10-17 19:33:39 +0000,Ultiworldlive,Goforth's long arms seem to robot extend. He snags a disc with casual ease on d for Chain and Clarke to Hollingworth to break. 7 all
523195031994511361,2014-10-17 19:33:10 +0000,Ultiworldlive,"RT @Boston_Ironside: Playing double score, crick finds boo for the tiptoe goal. 11-7 sailors"
523194939858239488,2014-10-17 19:32:48 +0000,Ultiworldlive,"And the game intensifies-Gibson draws three fouls on the mark from Moldenhauer, Keegan draws from Johnson, mickle scores. Bravo 10-7 Truck"
523194744323989504,2014-10-17 19:32:02 +0000,Ultiworldlive,"Mercier shorts a huck for a turn but gets it right back with a handblock. Tosses in a score to Daly. 12-10, scandal up on traffic."
523194666439942144,2014-10-17 19:31:43 +0000,Ultiworldlive,Mark Lloyd has 5 of GOAT's first half goals. GOAT up a break 8-7 on Revolver.
523194662618923008,2014-10-17 19:31:42 +0000,Ultiworldlive,"Long, grueling point, but Fury emerge on top once again. Jorgenson hits Duffy for the break. 10-6, SF up on Denver."
523194382829506561,2014-10-17 19:30:36 +0000,Ultiworldlive,Rhino's D can't get any stops. Ironside up 11-7.
523194250000072704,2014-10-17 19:30:04 +0000,Ultiworldlive,Riot break twice out of half. Seattle up 10-6.
523194133016760321,2014-10-17 19:29:36 +0000,Ultiworldlive,"Hui with a big curvy huck and Churchland gets it. 11-10, Scandal."
523194050405339136,2014-10-17 19:29:16 +0000,Ultiworldlive,Ring wastes another chance on a float pass and Chain quickly (and finally) scores. 7-6 Ring receiving and leading
523193812769071104,2014-10-17 19:28:20 +0000,Ultiworldlive,"Easy O for both teams. 10-7 Boston, receiving the disc."
523193664701734912,2014-10-17 19:27:44 +0000,Ultiworldlive,Traffic TO. Really need to collect themselves. Scandal's D line playing like they smell blood.
523193527136579584,2014-10-17 19:27:11 +0000,Ultiworldlive,Chain crossfield hammer turn. Third Ring chance to break for half
523193515099299841,2014-10-17 19:27:09 +0000,Ultiworldlive,"Mason drops and Beach goes deep on her early. Scandal up 11-9 on Traffic, on a 6-1 run."
523193301252710400,2014-10-17 19:26:18 +0000,Ultiworldlive,Traffic doesn't even catch the pull. Clearly rattled. Nearly throw another callahan. Get the sense this point could make or break them.
523193045894696960,2014-10-17 19:25:17 +0000,Ultiworldlive,"Asa Wilson throws to Conger for the goal, but goes back on travel"
523192868702535680,2014-10-17 19:24:35 +0000,Ultiworldlive,"OPI PAYNE CALLAHAN. Scandal goes ballistic. 10-9, Scandal up for first time since 1-0."
523192815778791424,2014-10-17 19:24:22 +0000,Ultiworldlive,Pitcaithley money huck to Finney. Fury up 9-6.
523192654210027520,2014-10-17 19:23:43 +0000,Ultiworldlive,Scandal starting to poach more. Defenders all watching the disc unless their cutter engages.
523192542696079360,2014-10-17 19:23:17 +0000,Ultiworldlive,Freechild every other. Rhino scored. 9-6
523192452471980032,2014-10-17 19:22:55 +0000,Ultiworldlive,Timeout Chain at midfield
523192278551392257,2014-10-17 19:22:14 +0000,Ultiworldlive,"Overthrow on the goal line for Fury. Molly Brown complete a huck to Boyle for the break out of half. 8-6, SF."
523192220548354048,2014-10-17 19:22:00 +0000,Ultiworldlive,Stubbs layout D leads to an easy break for Ironside. 9-5
523191993275789312,2014-10-17 19:21:06 +0000,Ultiworldlive,Daly sneaks in an OI flick upline to O'Connor for the toe in. 9s.
523191967522385921,2014-10-17 19:21:00 +0000,Ultiworldlive,Hunter Taylor with another sick layout d to save a goal but Ring wastes another big break chance with a long huck
523191660562636800,2014-10-17 19:19:46 +0000,Ultiworldlive,GOAT gets two turns. Calls a timeout at midfield. Only they don't have any. Turnover. Revolver hucks to Beau. 6-6. GOAT up a break.
523191558603276288,2014-10-17 19:19:22 +0000,Ultiworldlive,"Traffic finally scores on a deep shot to Davison. The world prays we see her against Jorgensen.  9-8, Traffic."
523191433931812864,2014-10-17 19:18:52 +0000,Ultiworldlive,Chain huck. Big Mark Evans d in the air in the endzone. Ring works it down the field but can't punch it in. Chain's Inselmann on d
523191335508254720,2014-10-17 19:18:29 +0000,Ultiworldlive,Showdown takes an 8-7 half on Brute. Can texas pull another improbable run to semis? This one the most unbelievable yet.
523191232307421185,2014-10-17 19:18:04 +0000,Ultiworldlive,Rhino to receive to start the second half.
523191187952648194,2014-10-17 19:17:54 +0000,Ultiworldlive,Correction: Riot up 8-6.
523190945421213696,2014-10-17 19:16:56 +0000,Ultiworldlive,"Traffic trying to split stack but look really confused. Two pretty terrible turnovers. Scandal easy short field break. 8-8, Traffic reeling"
523190914672783360,2014-10-17 19:16:49 +0000,Ultiworldlive,Riot clean it up and take half 8-5 on Ozone. Atlanta to receive out of the break.
523190582793863168,2014-10-17 19:15:30 +0000,Ultiworldlive,Time out Raleigh. Looking to load up a hybrid line to break for half
523190433480851456,2014-10-17 19:14:54 +0000,Ultiworldlive,Ring shoots deep to Christian Johnson. Nethercutt assist. UNC dark side connection hot for them. Ring up 7-5
523190433208225792,2014-10-17 19:14:54 +0000,Ultiworldlive,RT @cltxult: “@TripleCrownTour: Mixed quarterfinal: @dragNthrust & @Blackbird_SF are tied at 6-6. #NationalsTX” cc: @Ultiworldlive
523190261166637056,2014-10-17 19:14:13 +0000,Ultiworldlive,"Opi with a high huck to Jorgensen. Whitehead is at a huge disadvantage in the air. Jorgensen skies for it. 8-7, Traffic."
523190119788847104,2014-10-17 19:13:39 +0000,Ultiworldlive,"Ben Deiter drops a Ring pass and Chain has a chance to get a break back, but they turn it near their endzone"
523189930835857408,2014-10-17 19:12:54 +0000,Ultiworldlive,Total jump ball to Jorgensen but Whitehead fights her off.
523189874284052480,2014-10-17 19:12:41 +0000,Ultiworldlive,Applegate overthrows a swing. Jorgenson with a sick toe in the back of the endzone. Fury go on a 4-0 run to take half 8-5. They'll receive.
523189762489085952,2014-10-17 19:12:14 +0000,Ultiworldlive,Huck to Whitehead is gobbled up by Jorgensen. She's asserting herself.
523189636818935808,2014-10-17 19:11:44 +0000,Ultiworldlive,Spiva to Liu after a few Ring bids for Chain hold. Raleigh up 6-5 receiving
523189284325830657,2014-10-17 19:10:20 +0000,Ultiworldlive,Scandal D comin out jacked out of half. Applying a ton of pressure. Mercier to Sandy to Beach for a break. Volume up. 8-6.
523189198594252800,2014-10-17 19:09:59 +0000,Ultiworldlive,Boston takes half 8-5 over Portland Rhino
523189107531743232,2014-10-17 19:09:38 +0000,Ultiworldlive,"Boston's suffocating D forces a stall 9 hammer. Stubbs party ball to the endzone, where three Ironside players catch it simultaneously."
523188648087650304,2014-10-17 19:07:48 +0000,Ultiworldlive,Ozone giving Riot a run. 6s.
523188552725954560,2014-10-17 19:07:26 +0000,Ultiworldlive,"Overthrow leads to another Fury break on a dirty I-O from Ruden. 7-5, SF in control."
523188317274136577,2014-10-17 19:06:29 +0000,Ultiworldlive,Ring of Fire breaks. Bode to Sisco. Ring up 6-4
523188187104313344,2014-10-17 19:05:58 +0000,Ultiworldlive,"Wooten with a big huck to the break side for Walker. Break ties it up, 6-6."
523187958263054337,2014-10-17 19:05:04 +0000,Ultiworldlive,"Fury break on a long point. 6-5, SF."
523187892848693248,2014-10-17 19:04:48 +0000,Ultiworldlive,Rhino takes the point off. Danny Clark scores again in three throws. 7-5 Boston
523187669879123968,2014-10-17 19:03:55 +0000,Ultiworldlive,Big Chain hammer but great layout D in the endzone by rookie Hunter Taylor. He was making big plays this morning against Machine as well.
523187571170762752,2014-10-17 19:03:31 +0000,Ultiworldlive,"Boston forces a turn, but can't convert. Freechild takes over and Rhino punches it in. 6-5 Ironside"
523187379449126912,2014-10-17 19:02:46 +0000,Ultiworldlive,Ozone scores to make it 6-5 against Riot.
523187204475338752,2014-10-17 19:02:04 +0000,Ultiworldlive,Remy Ojo just recreated the YouTube D... only better. Then gets bookends. 5-4 as GOAT breaks Revolver for a third straight time.
523187173454274561,2014-10-17 19:01:57 +0000,Ultiworldlive,Bravo O answer. Gibson sends it deep for Mickle who hops over the line for the score. Bravo 7-4 Truck #nationalsTX
523186817945059328,2014-10-17 19:00:32 +0000,Ultiworldlive,Markham Shofner just roofed Tim Morissy for a score. Bravo 6-4 Truck
523186788047650816,2014-10-17 19:00:25 +0000,Ultiworldlive,Layout d from Ring. Taylor Pope picks up and throws to Noah Saul for the break. Ring 5- Chain 4. Timeout Atlanta
523186471436824576,2014-10-17 18:59:09 +0000,Ultiworldlive,"White misses an under flick for the Scandal turn. Moens catches a floaty huck over Roy for half. 8-5, Traffic over Scandal"
523186351668465664,2014-10-17 18:58:41 +0000,Ultiworldlive,Riot sidelines are killing it right now. Seattle acting like a team that's real hungry to crush.
523186296790212608,2014-10-17 18:58:28 +0000,Ultiworldlive,Boston O crisp. Works it up the field for an easy score. Danny Clark open all day. 6-4
523186263709741056,2014-10-17 18:58:20 +0000,Ultiworldlive,GOAT breaks twice in a row to get back on serve with Revolver. 4-4.
523186231342268416,2014-10-17 18:58:12 +0000,Ultiworldlive,Truck take a time out after the offense gets the disc back. Bravo 6-3 Truck
523186227131219968,2014-10-17 18:58:11 +0000,Ultiworldlive,Fury keep the disc moving and punch it in clean on the goal line. 5s.
523186022318755840,2014-10-17 18:57:22 +0000,Ultiworldlive,One long huck turn from each team before Dennis Tarasi puts up a nice deep shot to Christian Johnson for Ring goal. 4 all on sere
523185675806707712,2014-10-17 18:56:00 +0000,Ultiworldlive,"Kinda lackadaisical pull defense from Scandal. Moens boosts a big backhand to a streaking Davison. 7-5, Traffic. scandal TO."
523185642696880129,2014-10-17 18:55:52 +0000,Ultiworldlive,"Nice poach defense leads to a sweet O-I looper from Matthews to Chen. Molly Brown break to put it back on serve. 5-4, Denver."
523185549595922432,2014-10-17 18:55:30 +0000,Ultiworldlive,"Allison-Hall torches Babbitt, Rhino with the score. 5-4 Ironside"
523185360562823168,2014-10-17 18:54:44 +0000,Ultiworldlive,Riot up 5-3 on Ozone
523185260121423872,2014-10-17 18:54:20 +0000,Ultiworldlive,Correction 4-3 Chain up on serve
523185232040972288,2014-10-17 18:54:14 +0000,Ultiworldlive,"Mason turfs one and Sandy immediately takes her deep. Shows off the wheels, gets position and gets up. 6-5, Traffic."
523185054168530945,2014-10-17 18:53:31 +0000,Ultiworldlive,"Multiple turn point in Ring v Chain, Trenton Spinks runs down the long huck from ATL and snags the break. 4-4 on serve"
523185048778846208,2014-10-17 18:53:30 +0000,Ultiworldlive,Danny Clark with the hand block and eventual score. 5-3 Boston over Portland.
523185038478041088,2014-10-17 18:53:28 +0000,Ultiworldlive,Brute and Showdown locked at 4-4.
523184741697466369,2014-10-17 18:52:17 +0000,Ultiworldlive,Jorgensen to McClellan after Scandal gets it back. Scandal down 6-4 to Traffic with a hole to climb out of.
523184560973287424,2014-10-17 18:51:34 +0000,Ultiworldlive,Krutsinger with a clean I-O to Waugh. Molly Brown looking pretty smooth themselves. 4s.
523184515490275328,2014-10-17 18:51:23 +0000,Ultiworldlive,"Another turn from Ironside O, this time on Rhino's goal line."
523184406169919488,2014-10-17 18:50:57 +0000,Ultiworldlive,Opi and Sandy in on O. Huck to Sandy eaten by Hui. Turn and Hui gets another D.
523184016527073281,2014-10-17 18:49:24 +0000,Ultiworldlive,"Chain slices up the field. Spiva to Taylor for the easy goal. 3 all, Ring up a break and getting the ball"
523183973670092801,2014-10-17 18:49:14 +0000,Ultiworldlive,Crucial drop from Kolick on the first pass gives Bravo the disc on the goal line. Lance to Morrissy for the score. Bravo 5-2 Truck
523183902333362177,2014-10-17 18:48:57 +0000,Ultiworldlive,Nazarov with a money put to LaRoche. Fury up 4-3 on Molly Brown. SF is looking like classic Fury: dominant.
523183873522683905,2014-10-17 18:48:50 +0000,Ultiworldlive,"Mason catches a huck and then eventually catches the score. 6-3, Traffic."
523183753787895810,2014-10-17 18:48:21 +0000,Ultiworldlive,"Unforced error from Ironside on their own goal line, Rhino puts in the easy break. 3-4 Ironside."
523183638834585600,2014-10-17 18:47:54 +0000,Ultiworldlive,Whitehead now on White. Sick double layout. Coverage sack. Traffic working on another break.
523183378359930881,2014-10-17 18:46:52 +0000,Ultiworldlive,Brute down 3-2 to Showdown.
523183366259359744,2014-10-17 18:46:49 +0000,Ultiworldlive,Truck concede the first break after a Kolick throwaway. Bravo 4-2 Truck
523183347606908928,2014-10-17 18:46:45 +0000,Ultiworldlive,Big layout from Inselmann and Chain throws and go's to the endzone but a drop leads to a huck and score. Ring breaks up 3-2
523183284076183553,2014-10-17 18:46:29 +0000,Ultiworldlive,Molly Brown navigate a poachy junk set. Lambert with the nice go-to on a floater. 3s.
523183242443505664,2014-10-17 18:46:19 +0000,Ultiworldlive,"Nice O from Rhino, 4-2 Ironside."
523183029859418112,2014-10-17 18:45:29 +0000,Ultiworldlive,"Kwok with a diving toe in to hold. 5-3, Traffic."
523182799923453952,2014-10-17 18:44:34 +0000,Ultiworldlive,Kawai with a big sky like it's nothing. Riot up 3-2 on Ozone.
523182775730315264,2014-10-17 18:44:28 +0000,Ultiworldlive,Chain turn on long swing play but Asa Wilson gets a d to get it back. Chain hucks but Noah Saul gets a block. Another break chance. Timeout
523182550748233729,2014-10-17 18:43:35 +0000,Ultiworldlive,"Boston patient offense, converts the break. 4-1 Ironside. Defense is suffocating."
523182520536694784,2014-10-17 18:43:27 +0000,Ultiworldlive,"Jorgensen comes in for O and they instantly huck to her against Mason. Sandy wins, dishes for the score. 4-3, Traffic."
523182499477082112,2014-10-17 18:43:22 +0000,Ultiworldlive,"CRAZY head-high layout D by Nazarov. Fury work it up, and Desmond finds Duffy with an I-O for the break. 3-2, Fury."
523182390395826178,2014-10-17 18:42:56 +0000,Ultiworldlive,Revolver completes crazy greatest to Zach Travis for a break and 3-0 Revolver lead. They're all over GOAT right now.
523182352500260864,2014-10-17 18:42:47 +0000,Ultiworldlive,"Good dump D and Ning intercepts a reset for a near Callahan. Dishes for another break. 4-2, Traffic."
523182237349851138,2014-10-17 18:42:20 +0000,Ultiworldlive,Jeff Babbitt with a MONSTER  layout block in the endzone.
523181863134064640,2014-10-17 18:40:51 +0000,Ultiworldlive,"Rhino turns the disc, Stubbs hucks to Russell Walleck for a Boston break. 3-1 Ironside."
523181621961576448,2014-10-17 18:39:53 +0000,Ultiworldlive,"Kwok upline to Berezan for a hold. Opi fired up. 3-2, Traffic."
523181619532664833,2014-10-17 18:39:53 +0000,Ultiworldlive,Micah Hood deep shot to Josh Norris to hold. 2-2 on serve. Chain receiving
523181596489572352,2014-10-17 18:39:47 +0000,Ultiworldlive,"Desmond with a ridiculous grab. Tied at 2s, Molly receiving."
523181449776619520,2014-10-17 18:39:12 +0000,Ultiworldlive,Chain gets chance to break but hucks it away. Ring with the disc
523181399436963840,2014-10-17 18:39:00 +0000,Ultiworldlive,Showdown starts up 2-0 on #1 seed Brute Squad. They are one of two teams at nationals to beat Boston this year.
523181272193966080,2014-10-17 18:38:30 +0000,Ultiworldlive,Chain up on Ring of Fire 2-1
523181113209274368,2014-10-17 18:37:52 +0000,Ultiworldlive,"Mercier deep shot finds White with miles of separation. Mason not on that point. 2-2, Scandal down a break to Traffic."
523181009995845636,2014-10-17 18:37:27 +0000,Ultiworldlive,Snodgrass is tearing it up. Molly Brown up 2-1 on Fury.
523180740818010112,2014-10-17 18:36:23 +0000,Ultiworldlive,"Two unforced Scandal turns to set up Mason deep huck to Whitehead. Mason doing an excellent job with the Alicia White matchup. 2-1, Traffic"
523180672295649281,2014-10-17 18:36:07 +0000,Ultiworldlive,Brian Garcia rips a flick huck for the score. 2-1 Ironside.
523180295424860161,2014-10-17 18:34:37 +0000,Ultiworldlive,Dylan Freechild with a perfect huck to Camden Allison-Hall. 1-1. Side note: Rhino's jerseys are blinding.
523180198234431489,2014-10-17 18:34:14 +0000,Ultiworldlive,Hibbert vs. Beau in quarters is worth the price of admission. 1-0 Revolver on server vs GOAT.
523179999952908288,2014-10-17 18:33:26 +0000,Ultiworldlive,Balding RIPS a perfect backhand break huck to a streaking Hui past Jorgensen. 1-1.
523179774634901506,2014-10-17 18:32:33 +0000,Ultiworldlive,Beautiful flow from Boston. Markette to Brian Garcia for the score. 1-0 over Rhino
523179754590339072,2014-10-17 18:32:28 +0000,Ultiworldlive,Scandal with a clean o point until the final throw. Daly catches a D'd disc for the hold. 1-0 on Traffic.
523179696465649664,2014-10-17 18:32:14 +0000,Ultiworldlive,Molly Brown and Fury both looking clean on O. 1s. Denver receiving.
523179253182246913,2014-10-17 18:30:28 +0000,Ultiworldlive,Ironside v. Rhino just about to get started. Ironside receiving.
523177229333708802,2014-10-17 18:22:26 +0000,Ultiworldlive,"RT @patstegs: @Ulti_world Rhino is a classic public team, sharks laughing all the way to the bank on this one"
523173591924617216,2014-10-17 18:07:59 +0000,Ultiworldlive,"Mixed quarters at 1:30: Seattle Mixed-Santa Maria, Slow White-Wild Card, Drag'N  Thrust-Blackbird, CLX-Mischief."
523173474911911938,2014-10-17 18:07:31 +0000,Ultiworldlive,Black bird beats Bucket on universe! they advance go the mixed quarters to play Drag N Thrust.
523173141720629249,2014-10-17 18:06:11 +0000,Ultiworldlive,Mischief over ABBQ 15-8.
523172861364948992,2014-10-17 18:05:04 +0000,Ultiworldlive,"Janin deep to Slovan, who skies for the score. 15-14, Blackbird over Bucket on universe."
523172367380783104,2014-10-17 18:03:07 +0000,Ultiworldlive,Drag'N over 7 Figures 14-11.
523172335818657793,2014-10-17 18:02:59 +0000,Ultiworldlive,Atltanta Bucket tied with Blackbird. Universe! 14s.
523171900101775362,2014-10-17 18:01:15 +0000,Ultiworldlive,Santa Maria 11-9 over Cosa Nostra.
523171569473171456,2014-10-17 17:59:56 +0000,Ultiworldlive,Engler grabs the final score. Wild Card 15-13 PBR. The one seed drops in prequarters.
523170990705364992,2014-10-17 17:57:38 +0000,Ultiworldlive,"PBR force a turn, looking to even it up a 14s."
523170374343589888,2014-10-17 17:55:11 +0000,Ultiworldlive,Machine knocked out of Pro Flight bracket. Best they can do is 13th.
523170181150171136,2014-10-17 17:54:25 +0000,Ultiworldlive,Seattle mixed over Admin 15-11.
523170108370587648,2014-10-17 17:54:08 +0000,Ultiworldlive,PBR get a break back. They're down 13-14 to Wild Card.
523170065206624257,2014-10-17 17:53:58 +0000,Ultiworldlive,RT @pghtemper: Max to Trent for the win. 15-13 over the #2 seed Chicago Machine!
523169982054952960,2014-10-17 17:53:38 +0000,Ultiworldlive,Blackbird up 14-13 on Bucket. SF set to receive.
523169671130787840,2014-10-17 17:52:24 +0000,Ultiworldlive,Temper huck goes up and great catch by Trent Dillon to win over Machine 15-13.
523169309666062336,2014-10-17 17:50:58 +0000,Ultiworldlive,Underground knocks Nemesis out of Pro Flight contention in their first win of the tournament. 15-12.
523168961408798720,2014-10-17 17:49:35 +0000,Ultiworldlive,Underground up 14-12 on Nemesis in the Pro Flight bracket. Nemesis could be first Pro Flight team out with a loss.
523168905351929856,2014-10-17 17:49:21 +0000,Ultiworldlive,Machine hybrid line forces turn. Goose huck to KK. 14-13 Temper getting the ball and up
523168593497034752,2014-10-17 17:48:07 +0000,Ultiworldlive,Blackbird up 13-11 on Bucket.
523168379151335424,2014-10-17 17:47:16 +0000,Ultiworldlive,Wild card breaks for the third straight time. They lead PB Rawr 14-11.
523168314210910208,2014-10-17 17:47:00 +0000,Ultiworldlive,Slow White 15-10 over AMP.
523167199100280832,2014-10-17 17:42:34 +0000,Ultiworldlive,Machine huck to Nelson. Down 12-14 to Temper. Temper on O
523167189063708673,2014-10-17 17:42:32 +0000,Ultiworldlive,Wild card breaks again! They're now up 13-11 on Polar bears.
523166237782999040,2014-10-17 17:38:45 +0000,Ultiworldlive,CLX 15-6 over D'oh Abides.
523166198918561792,2014-10-17 17:38:36 +0000,Ultiworldlive,Wild card gets a break on polar bears. They now lead 12-11. #NationalsTX
523165876762451968,2014-10-17 17:37:19 +0000,Ultiworldlive,Santa Maria up 9-8 on Cosa Nostra. Seattle Mixed up 13-10 on The Administrators.
523164708556513280,2014-10-17 17:32:41 +0000,Ultiworldlive,Polar Bears up 11-10 on Wild Card in the mixed pre quarters.
523164252052652032,2014-10-17 17:30:52 +0000,Ultiworldlive,Slow White up 12-9 on AMP in the mixed pre quarters.
523163505957306368,2014-10-17 17:27:54 +0000,Ultiworldlive,Mischief up 12-5 on American BBQ in the mixed pre quarters.
523162290208919552,2014-10-17 17:23:04 +0000,Ultiworldlive,Things getting chippy for Atlanta Bucket and Black Bird. 10-7 black bird leads.
523162229878059008,2014-10-17 17:22:50 +0000,Ultiworldlive,"Nightlock up 11-3 on Tabby Rosa, Schwa up on Green Means Go 11-7."
523161121575145472,2014-10-17 17:18:25 +0000,Ultiworldlive,Blackbird up 9-7 on Bucket in mixed pre quarters.
523160648885501952,2014-10-17 17:16:33 +0000,Ultiworldlive,Drag N Thrust up 8-7 on 7 Figures at half.
523155865830838272,2014-10-17 16:57:32 +0000,Ultiworldlive,"RT @dlederle: @Ultiworldlive If this holds, the past two winners of the Pro Flight Finale went on to not qualify for the next years Pro Flight."
523154747550097408,2014-10-17 16:53:06 +0000,Ultiworldlive,RT @SemiProUltimate: @Ultiworldlive tough to get up for a placement game after such a heartbreaking loss and such a quick turnaround.
523154008630755328,2014-10-17 16:50:10 +0000,Ultiworldlive,Machine is falling apart. Temper up two breaks in the Pro Flight qualification bracket. 6-4 Pittsburgh.
523147119532974081,2014-10-17 16:22:47 +0000,Ultiworldlive,"Here are your Women's Quarterfinals: 

Brute vs. Showdown
Scandal vs. Traffic
Riot vs. Ozone
Fury vs. Molly Brown"
523146829131939840,2014-10-17 16:21:38 +0000,Ultiworldlive,"Here are you Men's Quarterfinals: 

Revolver vs. GOAT
Bravo vs. Truck Stop
Ring vs. Chain
Rhino vs. Ironside #NationalsTX"
523139654724636673,2014-10-17 15:53:07 +0000,Ultiworldlive,Truck Stop over Temper 15-12. Final.
523137604272021505,2014-10-17 15:44:58 +0000,Ultiworldlive,"Harris puts up a beauty to Lindquist for the game-winner. 14-10, GOAT over Sub Zero. They'll play Revolver in quarters."
523137091509579776,2014-10-17 15:42:56 +0000,Ultiworldlive,"GOAT and Sub Zero both hold. GOAT up 13-10, receiving downwind looking to close out."
523136838333386753,2014-10-17 15:41:56 +0000,Ultiworldlive,Rhino upsets Sockeye and Ring upsets Machine. Gonna be a fun bracket.
523136745211445249,2014-10-17 15:41:34 +0000,Ultiworldlive,Ring of Fire upsets Chicago Machine. They will play Chain Lightning for a semi final spot. Final score 12-9.
523136654820012033,2014-10-17 15:41:12 +0000,Ultiworldlive,Two one seeds just lost in men's  prequarters.
523136311285538816,2014-10-17 15:39:50 +0000,Ultiworldlive,"A patient Molly Brown possession ends with a Chastain high release break to Snodgrass. They advance past Schwa, 12-10."
523136198953676804,2014-10-17 15:39:23 +0000,Ultiworldlive,"on final point, Freechild up line throw got blocked, but he caught his own pass! Meant to be. Incredible."
523136142024380416,2014-10-17 15:39:10 +0000,Ultiworldlive,"Lin with an around break to Reese to end it for Ozone. 15-10, on to quarters."
523135963498029056,2014-10-17 15:38:27 +0000,Ultiworldlive,Josh Mullen dives into the lane to force a turn. Ring calls timeout with a chance to score and win.
523135744836382720,2014-10-17 15:37:35 +0000,Ultiworldlive,"Sub Zero keep it clean and hold on a scoober from EJ to Klane. 12-9, GOAT receiving downwind."
523135678394421248,2014-10-17 15:37:19 +0000,Ultiworldlive,RHINO WINS
523135542717059072,2014-10-17 15:36:47 +0000,Ultiworldlive,"Floaty disc to the endzone, Pollack jumps too early and Ironside comes down with it. Boston Ironside over Austin Doublewide 14-9"
523135278811447296,2014-10-17 15:35:44 +0000,Ultiworldlive,Sockeye Rhino double game point. Rhino receiving.
523135178890567680,2014-10-17 15:35:20 +0000,Ultiworldlive,Doublewide overthrows another huck. Ironside can break for game.
523135154567794688,2014-10-17 15:35:14 +0000,Ultiworldlive,"GOAT stay hungry and punch in the break. 12-8, game to 14. Sub Zero need a miracle."
523135144241012738,2014-10-17 15:35:12 +0000,Ultiworldlive,Lots of bids but Ring walks it down. Jon Nethercutt to Johnson on high release flick. Ring 11-9. Game point. Machine O downwind.
523135116110225408,2014-10-17 15:35:05 +0000,Ultiworldlive,Karlinsky hammer to Rehder leads to Sockeye hold. 13-13
523134953224404993,2014-10-17 15:34:26 +0000,Ultiworldlive,Rhino breaks! Epic point. Lots of calls. 13-12 rhino game to 14
523134920487870464,2014-10-17 15:34:19 +0000,Ultiworldlive,"Deep shot to Wiebe keeps Schwa alive. 11-10, game to 12."
523134586424139776,2014-10-17 15:32:59 +0000,Ultiworldlive,"Sloppy point with lots of turns. GOAT call a TO near their own endzone, looking for the break."
523134572264194048,2014-10-17 15:32:56 +0000,Ultiworldlive,Wooten power position flick huck to Lloyd to make it 14-10 for Ozone.
523134542442672128,2014-10-17 15:32:48 +0000,Ultiworldlive,"John Stubbs with a phenomenal huck for Boston. 13-9 Ironside, game point."
523134318261325824,2014-10-17 15:31:55 +0000,Ultiworldlive,Foul contest rhino keeps possession
523134276657635328,2014-10-17 15:31:45 +0000,Ultiworldlive,Ring getting the disc and going downwind. Machine used the timeout to rest and load up. Big hybrid line- Machines best on d.
523134213638586369,2014-10-17 15:31:30 +0000,Ultiworldlive,"Guess who? Slattery hicks to Snodgrass who gets big for the skying score. 11-9, Molly Brown at game point vs Schwa."
523134149763551232,2014-10-17 15:31:15 +0000,Ultiworldlive,"Keegan to Mickle, Bravo wins 15-10."
523134063398645760,2014-10-17 15:30:54 +0000,Ultiworldlive,Another foul no contest. Great spirit from Karlinsky
523134027428278272,2014-10-17 15:30:46 +0000,Ultiworldlive,"Wiebe with a giant two handed layout score on a deep shot. Caps on here, Molly Brown up 10-9 on a game to 12."
523134026509737984,2014-10-17 15:30:45 +0000,Ultiworldlive,High stall huck from Doublewide gets blocked. Ironside takes the disc looking to break.
523134011846045697,2014-10-17 15:30:42 +0000,Ultiworldlive,Bob Liu high stall lefty into the endzone for the goal. 10-9 Ring. Game to 12. Machine timeout in cap. Time is ticking
523133928165892096,2014-10-17 15:30:22 +0000,Ultiworldlive,Rhino huck turn comes back on a foul call. No contest.
523133908444254208,2014-10-17 15:30:17 +0000,Ultiworldlive,Aaron Liu with a big time layout D on Montague in the endzone.
523133567485087744,2014-10-17 15:28:56 +0000,Ultiworldlive,Lloyd misses his first sky of the game. The only one where he was nearly alone.
523133539328737281,2014-10-17 15:28:49 +0000,Ultiworldlive,Karlinsky over throw on a huck. Not a good look. Rhino with a chance.
523133393564090368,2014-10-17 15:28:15 +0000,Ultiworldlive,RT @furyultimate: Into quarters with a 15-7 win over Philly Green Means Go!
523133232028868608,2014-10-17 15:27:36 +0000,Ultiworldlive,Rhino scores after dime Bjorklund cross field carving flick. 12-12
523133150495780864,2014-10-17 15:27:17 +0000,Ultiworldlive,"Slattery boosts it to Krutsinger, Molly Brown up 10-8 on Schwa."
523133057692606464,2014-10-17 15:26:54 +0000,Ultiworldlive,"Perfect offense from Boston. Cricket to Clark for the score. 12-9 Ironside, game to 14"
523132892751605763,2014-10-17 15:26:15 +0000,Ultiworldlive,"BVH answers right back with a huck to Vuckovich, but then Bravo o scores quickly on a Watson to Gibson connection. 13-9 JB."
523132884727508993,2014-10-17 15:26:13 +0000,Ultiworldlive,"Goose throws a high pass that is a turn, Ring scores quickly for a big hold. 10-8 Ring pulling. Soft cap after this point"
